Identificador;Fecha_reg;Temporada;Año;Mes;Hora;Feriado;Dia laborable;Jornada laboral;Tipo_clima;Temperatura °C;Sensación Termica °C;Humedad;Velocidad de Viento km/h;No registrados;Registrados;Cant_bici_rentadas
9430;2/02/2012;1;1;2;19;0;4;1;1;0.38;0.3939;0.43;0.5224;16;311;327
9431;2/02/2012;1;1;2;20;0;4;1;1;0.36;0.3182;0.46;0.5224;9;204;213
9432;2/02/2012;1;1;2;21;0;4;1;1;0.34;0.303;0.46;0.4179;4;144;148
9433;2/02/2012;1;1;2;22;0;4;1;1;0.32;0.2879;0.49;0.4179;3;106;109
9434;2/02/2012;1;1;2;23;0;4;1;1;0.32;0.303;0.49;0.2537;0;61;61
9435;3/02/2012;1;1;2;0;0;5;1;1;0.32;0.2879;0.53;0.3881;1;37;38
9436;3/02/2012;1;1;2;1;0;5;1;1;0.3;0.2727;0.56;0.3284;3;19;22
9437;3/02/2012;1;1;2;2;0;5;1;1;0.3;0.2879;0.52;0.2239;0;6;6
9438;3/02/2012;1;1;2;3;0;5;1;1;0.28;0.2576;0.56;0.2985;0;4;4
9439;3/02/2012;1;1;2;4;0;5;1;1;0.26;0.2576;0.6;0.2239;0;2;2
9440;3/02/2012;1;1;2;5;0;5;1;1;0.26;0.2576;0.6;0.2239;0;17;17
9441;3/02/2012;1;1;2;6;0;5;1;1;0.24;0.2424;0.65;0.1642;0;88;88
9442;3/02/2012;1;1;2;7;0;5;1;1;0.24;0.2273;0.65;0.2239;10;216;226
9443;3/02/2012;1;1;2;8;0;5;1;1;0.24;0.2273;0.65;0.2239;12;429;441
9444;3/02/2012;1;1;2;9;0;5;1;1;0.24;0.2273;0.65;0.194;18;252;270
9445;3/02/2012;1;1;2;10;0;5;1;1;0.28;0.2576;0.56;0.2836;15;114;129
9446;3/02/2012;1;1;2;11;0;5;1;1;0.32;0.303;0.53;0.2985;15;149;164
9447;3/02/2012;1;1;2;12;0;5;1;1;0.34;0.3333;0.46;0.1343;25;191;216
9448;3/02/2012;1;1;2;13;0;5;1;1;0.36;0.3636;0.46;0;25;173;198
9449;3/02/2012;1;1;2;14;0;5;1;1;0.36;0.3485;0.46;0.2239;22;148;170
9450;3/02/2012;1;1;2;15;0;5;1;1;0.38;0.3939;0.4;0;48;168;216
9451;3/02/2012;1;1;2;16;0;5;1;1;0.4;0.4091;0.37;0.1045;36;275;311
9452;3/02/2012;1;1;2;17;0;5;1;1;0.4;0.4091;0.37;0.0896;30;458;488
9453;3/02/2012;1;1;2;18;0;5;1;1;0.38;0.3939;0.4;0.1343;17;368;385
9454;3/02/2012;1;1;2;19;0;5;1;1;0.34;0.3485;0.49;0.1045;11;256;267
9455;3/02/2012;1;1;2;20;0;5;1;1;0.34;0.3485;0.49;0.1045;8;155;163
9456;3/02/2012;1;1;2;21;0;5;1;1;0.34;0.3485;0.49;0.1045;8;126;134
9457;3/02/2012;1;1;2;22;0;5;1;1;0.34;0.3485;0.49;0.1045;3;116;119
9458;3/02/2012;1;1;2;23;0;5;1;1;0.26;0.2727;0.7;0.1045;3;74;77
9459;4/02/2012;1;1;2;0;0;6;0;1;0.26;0.2727;0.7;0.1045;10;76;86
9460;4/02/2012;1;1;2;1;0;6;0;1;0.26;0.2727;0.7;0.1045;0;43;43
9461;4/02/2012;1;1;2;2;0;6;0;1;0.24;0.2576;0.7;0.0896;6;38;44
9462;4/02/2012;1;1;2;3;0;6;0;1;0.24;0.2879;0.75;0;1;17;18
9463;4/02/2012;1;1;2;4;0;6;0;1;0.24;0.2576;0.81;0.0896;1;5;6
9464;4/02/2012;1;1;2;5;0;6;0;1;0.24;0.2576;0.81;0.0896;1;3;4
9465;4/02/2012;1;1;2;6;0;6;0;1;0.22;0.2273;0.87;0.1343;1;4;5
9466;4/02/2012;1;1;2;7;0;6;0;2;0.24;0.2424;0.87;0.1343;1;27;28
9467;4/02/2012;1;1;2;8;0;6;0;1;0.24;0.2879;0.87;0;4;86;90
9468;4/02/2012;1;1;2;9;0;6;0;1;0.24;0.2424;0.81;0.1343;16;141;157
9469;4/02/2012;1;1;2;10;0;6;0;1;0.24;0.2576;0.87;0.1045;31;193;224
9470;4/02/2012;1;1;2;11;0;6;0;1;0.3;0.3333;0.7;0;46;224;270
9471;4/02/2012;1;1;2;12;0;6;0;2;0.3;0.3182;0.7;0.0896;40;260;300
9472;4/02/2012;1;1;2;13;0;6;0;2;0.3;0.2879;0.7;0.194;58;244;302
9473;4/02/2012;1;1;2;14;0;6;0;2;0.32;0.303;0.66;0.2239;47;229;276
9474;4/02/2012;1;1;2;15;0;6;0;2;0.32;0.303;0.66;0.2239;61;244;305
9475;4/02/2012;1;1;2;16;0;6;0;2;0.34;0.3333;0.61;0.1642;20;123;143
9476;4/02/2012;1;1;2;17;0;6;0;3;0.3;0.2879;0.7;0.194;13;54;67
9477;4/02/2012;1;1;2;18;0;6;0;3;0.28;0.2727;0.75;0.1642;6;58;64
9478;4/02/2012;1;1;2;19;0;6;0;3;0.26;0.2727;0.87;0.1343;5;75;80
9479;4/02/2012;1;1;2;20;0;6;0;3;0.24;0.2273;0.93;0.194;4;73;77
9480;4/02/2012;1;1;2;21;0;6;0;3;0.24;0.2424;0.93;0.1343;4;74;78
9481;4/02/2012;1;1;2;22;0;6;0;2;0.24;0.2576;0.87;0.0896;4;91;95
9482;4/02/2012;1;1;2;23;0;6;0;2;0.24;0.2424;0.87;0.1343;4;66;70
9483;5/02/2012;1;1;2;0;0;0;0;2;0.24;0.2424;0.87;0.1343;3;58;61
9484;5/02/2012;1;1;2;1;0;0;0;2;0.24;0.2576;0.93;0.1045;5;46;51
9485;5/02/2012;1;1;2;2;0;0;0;2;0.24;0.2576;0.93;0.1045;4;59;63
9486;5/02/2012;1;1;2;3;0;0;0;3;0.24;0.2576;0.87;0.0896;4;13;17
9487;5/02/2012;1;1;2;4;0;0;0;2;0.24;0.2424;0.87;0.1343;0;9;9
9488;5/02/2012;1;1;2;5;0;0;0;3;0.26;0.2576;0.81;0.194;0;4;4
9489;5/02/2012;1;1;2;6;0;0;0;2;0.26;0.2424;0.7;0.2537;0;4;4
9490;5/02/2012;1;1;2;7;0;0;0;2;0.24;0.2424;0.75;0.1642;0;16;16
9491;5/02/2012;1;1;2;8;0;0;0;2;0.24;0.2424;0.75;0.1642;4;58;62
9492;5/02/2012;1;1;2;9;0;0;0;2;0.24;0.2273;0.7;0.2239;9;83;92
9493;5/02/2012;1;1;2;10;0;0;0;2;0.26;0.2424;0.65;0.2836;10;138;148
9494;5/02/2012;1;1;2;11;0;0;0;2;0.26;0.2576;0.7;0.194;22;160;182
9495;5/02/2012;1;1;2;12;0;0;0;2;0.26;0.2576;0.65;0.194;25;223;248
9496;5/02/2012;1;1;2;13;0;0;0;2;0.28;0.2727;0.61;0.1642;33;241;274
9497;5/02/2012;1;1;2;14;0;0;0;1;0.3;0.303;0.61;0.1642;40;203;243
9498;5/02/2012;1;1;2;15;0;0;0;2;0.3;0.2879;0.56;0.2537;55;217;272
9499;5/02/2012;1;1;2;16;0;0;0;1;0.3;0.2879;0.56;0.2239;35;261;296
9500;5/02/2012;1;1;2;17;0;0;0;1;0.32;0.3182;0.53;0.1642;31;275;306
9501;5/02/2012;1;1;2;18;0;0;0;1;0.3;0.2879;0.52;0.2537;10;171;181
9502;5/02/2012;1;1;2;19;0;0;0;1;0.3;0.2879;0.52;0.2239;6;63;69
9503;5/02/2012;1;1;2;20;0;0;0;1;0.28;0.2727;0.56;0.194;3;47;50
9504;5/02/2012;1;1;2;21;0;0;0;1;0.28;0.2879;0.56;0.1045;6;60;66
9505;5/02/2012;1;1;2;22;0;0;0;1;0.26;0.2727;0.6;0.1045;9;182;191
9506;5/02/2012;1;1;2;23;0;0;0;1;0.24;0.2424;0.7;0.1343;4;38;42
9507;6/02/2012;1;1;2;0;0;1;1;1;0.24;0.2424;0.65;0.1343;7;14;21
9508;6/02/2012;1;1;2;1;0;1;1;1;0.22;0.2576;0.75;0.0896;0;6;6
9509;6/02/2012;1;1;2;2;0;1;1;1;0.22;0.2727;0.75;0;0;3;3
9510;6/02/2012;1;1;2;4;0;1;1;1;0.18;0.2121;0.8;0.1045;0;2;2
9511;6/02/2012;1;1;2;5;0;1;1;1;0.18;0.2121;0.8;0.1045;0;17;17
9512;6/02/2012;1;1;2;6;0;1;1;1;0.16;0.1818;0.86;0.1045;0;72;72
9513;6/02/2012;1;1;2;7;0;1;1;1;0.16;0.1818;0.86;0.1045;5;229;234
9514;6/02/2012;1;1;2;8;0;1;1;1;0.16;0.1818;0.86;0.1343;10;434;444
9515;6/02/2012;1;1;2;9;0;1;1;1;0.18;0.2121;0.8;0.1045;8;269;277
9516;6/02/2012;1;1;2;10;0;1;1;1;0.22;0.2424;0.75;0.1045;20;96;116
9517;6/02/2012;1;1;2;11;0;1;1;1;0.26;0.2727;0.7;0.1343;12;104;116
9518;6/02/2012;1;1;2;12;0;1;1;1;0.32;0.3182;0.61;0.1642;19;131;150
9519;6/02/2012;1;1;2;13;0;1;1;1;0.38;0.3939;0.4;0.2239;17;124;141
9520;6/02/2012;1;1;2;14;0;1;1;1;0.4;0.4091;0.35;0.1642;14;126;140
9521;6/02/2012;1;1;2;15;0;1;1;1;0.42;0.4242;0.32;0.2836;25;146;171
9522;6/02/2012;1;1;2;16;0;1;1;1;0.4;0.4091;0.43;0.2537;13;215;228
9523;6/02/2012;1;1;2;17;0;1;1;1;0.4;0.4091;0.43;0.2537;13;417;430
9524;6/02/2012;1;1;2;18;0;1;1;1;0.38;0.3939;0.43;0.2239;11;426;437
9525;6/02/2012;1;1;2;19;0;1;1;1;0.36;0.3333;0.43;0.2537;7;284;291
9526;6/02/2012;1;1;2;20;0;1;1;1;0.34;0.3333;0.46;0.1642;7;194;201
9527;6/02/2012;1;1;2;21;0;1;1;1;0.32;0.3182;0.57;0.1642;11;143;154
9528;6/02/2012;1;1;2;22;0;1;1;1;0.3;0.303;0.65;0.1343;4;83;87
9529;6/02/2012;1;1;2;23;0;1;1;1;0.3;0.303;0.65;0.1343;3;43;46
9530;7/02/2012;1;1;2;0;0;2;1;1;0.3;0.2879;0.7;0.194;1;22;23
9531;7/02/2012;1;1;2;1;0;2;1;1;0.28;0.2879;0.61;0.1343;8;6;14
9532;7/02/2012;1;1;2;2;0;2;1;1;0.3;0.3333;0.61;0;0;4;4
9533;7/02/2012;1;1;2;3;0;2;1;2;0.3;0.3333;0.7;0;1;1;2
9534;7/02/2012;1;1;2;4;0;2;1;2;0.3;0.3333;0.7;0;0;3;3
9535;7/02/2012;1;1;2;5;0;2;1;1;0.32;0.3333;0.49;0.0896;0;15;15
9536;7/02/2012;1;1;2;6;0;2;1;1;0.32;0.303;0.45;0.2985;2;98;100
9537;7/02/2012;1;1;2;7;0;2;1;1;0.32;0.3485;0.45;0;6;293;299
9538;7/02/2012;1;1;2;8;0;2;1;1;0.3;0.3182;0.49;0;7;522;529
9539;7/02/2012;1;1;2;9;0;2;1;1;0.32;0.3333;0.49;0;11;278;289
9540;7/02/2012;1;1;2;10;0;2;1;1;0.34;0.3333;0.46;0.1642;12;104;116
9541;7/02/2012;1;1;2;11;0;2;1;1;0.36;0.3485;0.46;0.194;9;120;129
9542;7/02/2012;1;1;2;12;0;2;1;1;0.4;0.4091;0.4;0.3284;9;163;172
9543;7/02/2012;1;1;2;13;0;2;1;1;0.44;0.4394;0.38;0.2537;15;169;184
9544;7/02/2012;1;1;2;14;0;2;1;1;0.44;0.4394;0.38;0.2537;11;127;138
9545;7/02/2012;1;1;2;15;0;2;1;1;0.44;0.4394;0.38;0.194;13;133;146
9546;7/02/2012;1;1;2;16;0;2;1;1;0.44;0.4394;0.35;0.2537;19;257;276
9547;7/02/2012;1;1;2;17;0;2;1;1;0.44;0.4394;0.35;0.194;15;494;509
9548;7/02/2012;1;1;2;18;0;2;1;1;0.42;0.4242;0.38;0.194;10;508;518
9549;7/02/2012;1;1;2;19;0;2;1;1;0.38;0.3939;0.43;0.2239;11;327;338
9550;7/02/2012;1;1;2;20;0;2;1;1;0.36;0.3485;0.5;0.1343;6;206;212
9551;7/02/2012;1;1;2;21;0;2;1;1;0.34;0.3485;0.61;0.1045;20;170;190
9552;7/02/2012;1;1;2;22;0;2;1;1;0.32;0.3182;0.57;0.194;11;107;118
9553;7/02/2012;1;1;2;23;0;2;1;1;0.32;0.3333;0.57;0.1343;2;49;51
9554;8/02/2012;1;1;2;0;0;3;1;1;0.3;0.2879;0.56;0.2239;2;21;23
9555;8/02/2012;1;1;2;1;0;3;1;1;0.28;0.2727;0.61;0.1642;1;9;10
9556;8/02/2012;1;1;2;2;0;3;1;1;0.26;0.303;0.65;0;0;1;1
9557;8/02/2012;1;1;2;3;0;3;1;1;0.26;0.303;0.65;0;0;1;1
9558;8/02/2012;1;1;2;4;0;3;1;1;0.24;0.2576;0.7;0.0896;0;1;1
9559;8/02/2012;1;1;2;5;0;3;1;1;0.24;0.2576;0.7;0.0896;0;20;20
9560;8/02/2012;1;1;2;6;0;3;1;2;0.24;0.2879;0.7;0;3;95;98
9561;8/02/2012;1;1;2;7;0;3;1;2;0.24;0.2576;0.7;0.1045;5;276;281
9562;8/02/2012;1;1;2;8;0;3;1;2;0.24;0.2273;0.7;0.2239;13;495;508
9563;8/02/2012;1;1;2;9;0;3;1;2;0.24;0.2576;0.7;0.1642;8;245;253
9564;8/02/2012;1;1;2;10;0;3;1;2;0.26;0.2576;0.7;0.2239;1;107;108
9565;8/02/2012;1;1;2;11;0;3;1;2;0.26;0.2576;0.65;0.2239;5;97;102
9566;8/02/2012;1;1;2;12;0;3;1;2;0.28;0.2576;0.65;0.2836;14;124;138
9567;8/02/2012;1;1;2;13;0;3;1;2;0.28;0.2879;0.61;0.1045;15;111;126
9568;8/02/2012;1;1;2;14;0;3;1;2;0.3;0.303;0.56;0.1642;8;100;108
9569;8/02/2012;1;1;2;15;0;3;1;3;0.3;0.3182;0.61;0.1045;5;49;54
9570;8/02/2012;1;1;2;16;0;3;1;3;0.26;0.2727;0.81;0.1045;2;73;75
9571;8/02/2012;1;1;2;17;0;3;1;3;0.24;0.2576;0.87;0.1045;8;147;155
9572;8/02/2012;1;1;2;18;0;3;1;3;0.24;0.2576;0.87;0.1045;4;163;167
9573;8/02/2012;1;1;2;19;0;3;1;3;0.24;0.2576;0.87;0.1045;3;158;161
9574;8/02/2012;1;1;2;20;0;3;1;3;0.24;0.2424;0.87;0.1343;3;122;125
9575;8/02/2012;1;1;2;21;0;3;1;3;0.24;0.2273;0.87;0.194;3;126;129
9576;8/02/2012;1;1;2;22;0;3;1;2;0.24;0.2424;0.87;0.1343;3;95;98
9577;8/02/2012;1;1;2;23;0;3;1;2;0.24;0.2424;0.87;0.1642;3;57;60
9578;9/02/2012;1;1;2;0;0;4;1;2;0.24;0.2424;0.87;0.1642;3;23;26
9579;9/02/2012;1;1;2;1;0;4;1;2;0.24;0.2424;0.87;0.1343;2;10;12
9580;9/02/2012;1;1;2;2;0;4;1;1;0.22;0.2273;0.8;0.1343;0;2;2
9581;9/02/2012;1;1;2;3;0;4;1;1;0.22;0.2121;0.8;0.2836;0;4;4
9582;9/02/2012;1;1;2;4;0;4;1;2;0.22;0.197;0.75;0.4478;0;1;1
9583;9/02/2012;1;1;2;5;0;4;1;1;0.2;0.1818;0.75;0.2836;0;18;18
9584;9/02/2012;1;1;2;6;0;4;1;1;0.2;0.1818;0.75;0.2836;1;75;76
9585;9/02/2012;1;1;2;7;0;4;1;1;0.2;0.197;0.69;0.2537;4;263;267
9586;9/02/2012;1;1;2;8;0;4;1;1;0.2;0.197;0.64;0.2537;11;473;484
9587;9/02/2012;1;1;2;9;0;4;1;1;0.2;0.197;0.59;0.2239;9;229;238
9588;9/02/2012;1;1;2;10;0;4;1;1;0.22;0.2121;0.51;0.2239;7;90;97
9589;9/02/2012;1;1;2;11;0;4;1;1;0.24;0.2273;0.52;0.2239;4;95;99
9590;9/02/2012;1;1;2;12;0;4;1;1;0.26;0.2273;0.48;0.3284;10;148;158
9591;9/02/2012;1;1;2;13;0;4;1;1;0.3;0.2727;0.42;0.3284;10;144;154
9592;9/02/2012;1;1;2;14;0;4;1;1;0.32;0.303;0.39;0.2985;18;126;144
9593;9/02/2012;1;1;2;15;0;4;1;1;0.32;0.303;0.36;0.2985;14;120;134
9594;9/02/2012;1;1;2;16;0;4;1;1;0.34;0.3333;0.36;0;15;223;238
9595;9/02/2012;1;1;2;17;0;4;1;1;0.34;0.3333;0.34;0.1343;12;387;399
9596;9/02/2012;1;1;2;18;0;4;1;1;0.34;0.3333;0.31;0.1642;13;404;417
9597;9/02/2012;1;1;2;19;0;4;1;1;0.32;0.3333;0.33;0.1045;8;287;295
9598;9/02/2012;1;1;2;20;0;4;1;1;0.32;0.3485;0.36;0;2;197;199
9599;9/02/2012;1;1;2;21;0;4;1;1;0.3;0.3182;0.52;0.0896;8;169;177
9600;9/02/2012;1;1;2;22;0;4;1;2;0.3;0.3333;0.56;0;3;104;107
9601;9/02/2012;1;1;2;23;0;4;1;2;0.3;0.3333;0.52;0;9;75;84
9602;10/02/2012;1;1;2;0;0;5;1;2;0.28;0.303;0.65;0.0896;4;39;43
9603;10/02/2012;1;1;2;1;0;5;1;2;0.28;0.303;0.61;0.0896;2;11;13
9604;10/02/2012;1;1;2;2;0;5;1;1;0.26;0.2879;0.52;0.0896;7;9;16
9605;10/02/2012;1;1;2;3;0;5;1;1;0.26;0.2879;0.56;0.0896;0;5;5
9606;10/02/2012;1;1;2;4;0;5;1;1;0.26;0.2879;0.56;0.0896;0;2;2
9607;10/02/2012;1;1;2;5;0;5;1;1;0.24;0.2273;0.52;0.2239;0;17;17
9608;10/02/2012;1;1;2;6;0;5;1;1;0.2;0.197;0.59;0.194;3;61;64
9609;10/02/2012;1;1;2;7;0;5;1;1;0.2;0.2121;0.59;0.1642;5;225;230
9610;10/02/2012;1;1;2;8;0;5;1;1;0.2;0.2121;0.59;0.1642;1;447;448
9611;10/02/2012;1;1;2;9;0;5;1;1;0.22;0.2273;0.55;0.1642;10;265;275
9612;10/02/2012;1;1;2;10;0;5;1;2;0.26;0.2727;0.48;0.1343;5;119;124
9613;10/02/2012;1;1;2;11;0;5;1;2;0.28;0.2879;0.45;0.1045;19;134;153
9614;10/02/2012;1;1;2;12;0;5;1;2;0.3;0.303;0.42;0.1343;8;168;176
9615;10/02/2012;1;1;2;13;0;5;1;2;0.3;0.3182;0.42;0.0896;22;170;192
9616;10/02/2012;1;1;2;14;0;5;1;2;0.32;0.3333;0.39;0.0896;8;138;146
9617;10/02/2012;1;1;2;15;0;5;1;2;0.32;0.3333;0.45;0.1343;27;164;191
9618;10/02/2012;1;1;2;16;0;5;1;2;0.34;0.3182;0.42;0.2537;28;240;268
9619;10/02/2012;1;1;2;17;0;5;1;2;0.34;0.3333;0.42;0.194;15;381;396
9620;10/02/2012;1;1;2;18;0;5;1;3;0.3;0.303;0.61;0.1343;14;345;359
9621;10/02/2012;1;1;2;19;0;5;1;2;0.32;0.3485;0.57;0;16;246;262
9622;10/02/2012;1;1;2;20;0;5;1;2;0.32;0.3485;0.57;0;7;144;151
9623;10/02/2012;1;1;2;21;0;5;1;2;0.32;0.3333;0.66;0.0896;14;108;122
9624;10/02/2012;1;1;2;22;0;5;1;2;0.32;0.3485;0.66;0;11;102;113
9625;10/02/2012;1;1;2;23;0;5;1;2;0.3;0.3182;0.7;0.0896;1;64;65
9626;11/02/2012;1;1;2;0;0;6;0;2;0.3;0.303;0.7;0.1343;3;50;53
9627;11/02/2012;1;1;2;1;0;6;0;3;0.28;0.2879;0.81;0.1343;2;43;45
9628;11/02/2012;1;1;2;2;0;6;0;3;0.26;0.2576;0.81;0.194;2;24;26
9629;11/02/2012;1;1;2;3;0;6;0;3;0.24;0.2273;0.87;0.2239;0;9;9
9630;11/02/2012;1;1;2;4;0;6;0;3;0.24;0.2273;0.87;0.2239;0;4;4
9631;11/02/2012;1;1;2;5;0;6;0;3;0.22;0.2273;0.93;0.1642;0;2;2
9632;11/02/2012;1;1;2;6;0;6;0;3;0.22;0.2273;0.93;0.1343;1;8;9
9633;11/02/2012;1;1;2;7;0;6;0;3;0.22;0.2273;0.93;0.1343;0;19;19
9634;11/02/2012;1;1;2;8;0;6;0;3;0.22;0.2273;0.93;0.1343;1;77;78
9635;11/02/2012;1;1;2;9;0;6;0;3;0.22;0.2424;0.93;0.1045;5;85;90
9636;11/02/2012;1;1;2;10;0;6;0;3;0.22;0.2424;0.93;0.1045;23;143;166
9637;11/02/2012;1;1;2;11;0;6;0;2;0.24;0.2576;0.81;0.1045;26;157;183
9638;11/02/2012;1;1;2;12;0;6;0;2;0.26;0.2576;0.81;0.1642;25;196;221
9639;11/02/2012;1;1;2;13;0;6;0;2;0.26;0.2424;0.81;0.2836;18;217;235
9640;11/02/2012;1;1;2;14;0;6;0;2;0.26;0.2424;0.81;0.2537;38;205;243
9641;11/02/2012;1;1;2;15;0;6;0;2;0.3;0.2727;0.61;0.2985;12;112;124
9642;11/02/2012;1;1;2;16;0;6;0;3;0.22;0.197;0.75;0.4179;12;134;146
9643;11/02/2012;1;1;2;17;0;6;0;3;0.22;0.1818;0.69;0.4627;13;131;144
9644;11/02/2012;1;1;2;18;0;6;0;2;0.22;0.1818;0.47;0.6567;3;105;108
9645;11/02/2012;1;1;2;19;0;6;0;2;0.2;0.1515;0.4;0.5522;2;85;87
9646;11/02/2012;1;1;2;20;0;6;0;2;0.16;0.1212;0.43;0.5522;1;62;63
9647;11/02/2012;1;1;2;21;0;6;0;1;0.14;0.0758;0.43;0.6418;5;43;48
9648;11/02/2012;1;1;2;22;0;6;0;2;0.14;0.1061;0.39;0.3881;0;46;46
9649;11/02/2012;1;1;2;23;0;6;0;3;0.12;0.0758;0.5;0.4925;0;20;20
9650;12/02/2012;1;1;2;0;0;0;0;3;0.1;0.0758;0.68;0.3881;0;21;21
9651;12/02/2012;1;1;2;1;0;0;0;3;0.08;0.0455;0.79;0.4627;0;24;24
9652;12/02/2012;1;1;2;2;0;0;0;2;0.1;0.0606;0.58;0.5821;1;26;27
9653;12/02/2012;1;1;2;3;0;0;0;2;0.1;0.0455;0.46;0.6866;0;14;14
9654;12/02/2012;1;1;2;4;0;0;0;2;0.1;0.0455;0.46;0.7164;0;1;1
9655;12/02/2012;1;1;2;5;0;0;0;1;0.1;0.0758;0.49;0.3881;0;3;3
9656;12/02/2012;1;1;2;6;0;0;0;1;0.1;0.0758;0.49;0.3881;0;2;2
9657;12/02/2012;1;1;2;7;0;0;0;1;0.08;0.0909;0.53;0.194;0;18;18
9658;12/02/2012;1;1;2;8;0;0;0;1;0.08;0.0758;0.53;0.2537;0;26;26
9659;12/02/2012;1;1;2;9;0;0;0;1;0.1;0.0909;0.49;0.2985;3;60;63
9660;12/02/2012;1;1;2;10;0;0;0;1;0.12;0.1061;0.42;0.3582;8;83;91
9661;12/02/2012;1;1;2;11;0;0;0;1;0.12;0.1061;0.42;0.2985;3;121;124
9662;12/02/2012;1;1;2;12;0;0;0;1;0.14;0.0758;0.39;0.6418;7;133;140
9663;12/02/2012;1;1;2;13;0;0;0;1;0.16;0.1212;0.4;0.4478;10;128;138
9664;12/02/2012;1;1;2;14;0;0;0;1;0.16;0.1212;0.4;0.5224;9;102;111
9665;12/02/2012;1;1;2;15;0;0;0;1;0.16;0.1212;0.4;0.5522;5;150;155
9666;12/02/2012;1;1;2;16;0;0;0;1;0.2;0.1667;0.34;0.4627;16;148;164
9667;12/02/2012;1;1;2;17;0;0;0;1;0.18;0.1515;0.37;0.4179;4;83;87
9668;12/02/2012;1;1;2;18;0;0;0;1;0.16;0.1212;0.4;0.4627;4;92;96
9669;12/02/2012;1;1;2;19;0;0;0;1;0.16;0.1364;0.4;0.2836;2;78;80
9670;12/02/2012;1;1;2;20;0;0;0;1;0.14;0.1212;0.42;0.3284;1;56;57
9671;12/02/2012;1;1;2;21;0;0;0;1;0.14;0.1212;0.43;0.2985;0;36;36
9672;12/02/2012;1;1;2;22;0;0;0;1;0.14;0.1515;0.43;0.1642;0;28;28
9673;12/02/2012;1;1;2;23;0;0;0;1;0.14;0.1364;0.43;0.2239;0;23;23
9674;13/02/2012;1;1;2;0;0;1;1;1;0.14;0.1364;0.46;0.2239;0;9;9
9675;13/02/2012;1;1;2;1;0;1;1;1;0.12;0.1212;0.5;0.2239;0;6;6
9676;13/02/2012;1;1;2;2;0;1;1;1;0.14;0.1364;0.46;0.194;0;4;4
9677;13/02/2012;1;1;2;3;0;1;1;1;0.12;0.1515;0.54;0.1045;0;1;1
9678;13/02/2012;1;1;2;4;0;1;1;1;0.12;0.1667;0.54;0.0896;0;2;2
9679;13/02/2012;1;1;2;5;0;1;1;1;0.1;0.1212;0.58;0.1343;0;17;17
9680;13/02/2012;1;1;2;6;0;1;1;1;0.1;0.1061;0.54;0.2239;1;71;72
9681;13/02/2012;1;1;2;7;0;1;1;1;0.1;0.1061;0.54;0.194;1;194;195
9682;13/02/2012;1;1;2;8;0;1;1;1;0.1;0.1212;0.54;0.1343;4;413;417
9683;13/02/2012;1;1;2;9;0;1;1;1;0.12;0.1364;0.5;0.194;7;198;205
9684;13/02/2012;1;1;2;10;0;1;1;1;0.14;0.1515;0.5;0.1343;1;70;71
9685;13/02/2012;1;1;2;11;0;1;1;1;0.22;0.2273;0.37;0.194;5;85;90
9686;13/02/2012;1;1;2;12;0;1;1;1;0.28;0.2576;0.28;0.3284;7;111;118
9687;13/02/2012;1;1;2;13;0;1;1;1;0.32;0.303;0.22;0.2239;11;129;140
9688;13/02/2012;1;1;2;14;0;1;1;1;0.34;0.3485;0.23;0.1045;10;125;135
9689;13/02/2012;1;1;2;15;0;1;1;1;0.36;0.3485;0.27;0.1343;10;145;155
9690;13/02/2012;1;1;2;16;0;1;1;1;0.36;0.3485;0.23;0.194;5;206;211
9691;13/02/2012;1;1;2;17;0;1;1;1;0.36;0.3485;0.23;0.194;8;399;407
9692;13/02/2012;1;1;2;18;0;1;1;1;0.34;0.3182;0.25;0.2537;6;399;405
9693;13/02/2012;1;1;2;19;0;1;1;1;0.34;0.3333;0.25;0.1343;7;256;263
9694;13/02/2012;1;1;2;20;0;1;1;1;0.3;0.303;0.42;0.1642;4;210;214
9695;13/02/2012;1;1;2;21;0;1;1;1;0.28;0.2879;0.45;0.1343;2;145;147
9696;13/02/2012;1;1;2;22;0;1;1;1;0.26;0.2727;0.56;0.1045;3;99;102
9697;13/02/2012;1;1;2;23;0;1;1;1;0.28;0.3182;0.41;0;2;34;36
9698;14/02/2012;1;1;2;0;0;2;1;2;0.26;0.303;0.6;0;0;14;14
9699;14/02/2012;1;1;2;1;0;2;1;2;0.26;0.303;0.56;0;0;6;6
9700;14/02/2012;1;1;2;2;0;2;1;2;0.28;0.3182;0.41;0;0;3;3
9701;14/02/2012;1;1;2;3;0;2;1;2;0.26;0.303;0.52;0;0;3;3
9702;14/02/2012;1;1;2;4;0;2;1;2;0.26;0.2727;0.65;0.1045;0;2;2
9703;14/02/2012;1;1;2;5;0;2;1;2;0.26;0.2727;0.65;0.1045;2;20;22
9704;14/02/2012;1;1;2;6;0;2;1;2;0.26;0.303;0.56;0;1;89;90
9705;14/02/2012;1;1;2;7;0;2;1;2;0.24;0.2576;0.6;0.0896;4;276;280
9706;14/02/2012;1;1;2;8;0;2;1;2;0.24;0.2879;0.7;0;3;510;513
9707;14/02/2012;1;1;2;9;0;2;1;2;0.26;0.2879;0.56;0.0896;6;256;262
9708;14/02/2012;1;1;2;10;0;2;1;2;0.26;0.2727;0.6;0.1343;8;90;98
9709;14/02/2012;1;1;2;11;0;2;1;2;0.3;0.303;0.45;0.1642;5;107;112
